"Last Date Unsubscribed","Last Date Unsubscribed"
"Last Name","Apellido"
"Last URL","Last URL"
"Leave empty for default (15 minutes).","Por defecto dejar en blanco (15 minutos)"
"Leave empty for default (2). Valid range: 1-4","Por defecto dejar en blanco  (2). Rango válido: 1-4"
"Lifetime Sales","Ciclo de ventas"
"Log In","Iniciar sesión"
"Log Out","Cerrar sesión"
"Login","Iniciar sesión"
"Login and password are required.","Login and password are required."
"Login Information","Información de Inicio de sesión"
"Login Options","Login Options"
"Login or Create an Account","Inicie sesión o cree una cuenta"
"Manage Addresses","Gestionar direcciones"
"Manage Customers","Gestionar clientes"
"Maximum length must be less then %s symbols","Maximum length must be less then %s symbols"
"Missing email, skipping the record, line: %s","Missing email, skipping the record, line: %s"
"Missing email, skipping the record.","Missing email, skipping the record."
"Missing first name, skipping the record, line: %s","Missing first name, skipping the record, line: %s"
"Missing firstname, skipping the record.","Missing firstname, skipping the record."
"Missing last name, skipping the record, line: %s","Missing last name, skipping the record, line: %s"
"Missing lastname, skipping the record.","Missing lastname, skipping the record."
"Missing website, skipping the record, line: %s","Missing website, skipping the record, line: %s"
"MM","MM"
"Month","Mes"
"My Account","Mi cuenta"
"My Account Wrapper","My Account Wrapper"
"My Dashboard","Mi panel de control"
"My Orders","Mis Pedidos"
"n/a","n/d"
"Name","Nombre"
"Name and Address Options","Opciones nombre y dirección"
"Never","Nunca"
"New account","Nueva cuenta"
"New account confirmation key","Palabra clave nueva cuenta de confirmación"
"New account confirmed","La nueva cuenta ha sido confirmada correctamente"
"New Address","Nueva Dirección"
"New Address Entry","Nueva entrada de dirección"
"New Customer","Nuevo cliente"
"New Customer Address","Nueva dirección del cliente"
"New Customer Group","Nuevo grupo de clientes"
"New Customer Groups","Nuevos grupos de clientes"
"New Customers","Nuevos clientes"
"New Group","Nuevo grupo"
"New Password","Nueva Contraseña"
"New password field cannot be empty.","New password field cannot be empty."
"Newsletter","Boletín de noticias"
"Newsletter Finish","Final del boletín de noticias"
"Newsletter Information","Información del boletín de noticias"
"Newsletter Received","Boletín de noticias recibido"
"Newsletter Start","Inicio del boletín de noticias"
"Newsletter Subscription","Subscripción al boletín de noticias"
"Newsletters","Boletines de noticias"
"No customer collections found","No customer collections found"
"No item specified.","No se ha especificado ningún item"
"No Items Found","No se encontraron artículos"
"No Newsletter Found","No se encontraron boletines de noticias"
"Not confirmed, can login","No se ha confirmado, debe identificarse"
"Not confirmed, cannot login","No se ha confirmado, no puede identificarse"
"Not Sent","No se envió"
"Number of Lines in a Street Address ","Number of Lines in a Street Address "
"Offline","Desconectado"
"Online","Conectado"
"Online Customers","Clientes Conectados"
"Online Customers Options","Opciones online del cliente"
"Online Minutes Interval","Minutos online"
"or","o"
"Order #","Pedido #"
"Order Total","Total del Pedido"
"Orders","Pedidos"
"Password","Contraseña"
"Password forgotten","Recordatorio de password"
"Password Management","Gestión de la contraseña"
"Password Options","Opciones de la contraseña"
"Password:","Password:"
"Paused","Detenido"
"PDF","PDF"
"Pending","Pendiente"
"Per Website","Por sitio web"
"Personal Information","Información personal"
"Please enter a number 1 or greater in this field.","Please enter a number 1 or greater in this field."
"Please enter a valid date between %s and %s at %s.","Please enter a valid date between %s and %s at %s."
"Please enter a valid date equal to or greater than %s at %s.","Please enter a valid date equal to or greater than %s at %s."
"Please enter a valid date less than or equal to %s at %s.","Please enter a valid date less than or equal to %s at %s."
"Please enter the city.","Please enter the city."
"Please enter the country.","Please enter the country."
"Please enter the first name.","Please enter the first name."
"Please enter the last name.","Please enter the last name."
"Please enter the state/province.","Please enter the state/province."
"Please enter the street.","Please enter the street."
"Please enter the telephone number.","Please enter the telephone number."
"Please enter the zip/postal code.","Please enter the zip/postal code."
"Please enter your email address below. You will receive a link to reset your password.","Por favor introduzca su dirección de correo electrónica. Recibirá un enlace para reinicializarlo."
"Please enter your email below and we'll send you confirmation link for it.","Introduzca su correo electrónico y se enviará un correo con el link de confirmación"
"Please enter your email.","Por favor, ingrese su dirección de correo electrónico."
"Please make sure your passwords match.","Por favor, asegúrese de que sus contraseñas coinciden."
"Please select a website which contains store view","Please select a website which contains store view"
"Please select region, state or province","Por favor, seleccione una región, estado o provincia"
"Please, check your email for confirmation key.","Please, check your email for confirmation key."
"Prefix Dropdown Options","Prefix Dropdown Options"
"Price","Precio"
"Product","Producto"
"Product ID","ID de producto"
"Product Name","Nombre del producto"
"Product Reviews","Comentarios del producto"
"Product Tags","Etiquetas del producto"
"Purchase On","Comprado en "
"Purchased On","Purchased On"
"Qty","Cant."
"Recent Orders","Pedidos recientes"
"Records for %s store found.","Records for %s store found."
"Recovery Link Expiration Period (days)","Recovery Link Expiration Period (days)"
"Redirect Customer to Account Dashboard after Logging in","Redirect Customer to Account Dashboard after Logging in"
"Refunded","Devuelto"
"Register","Register"
"Registered Customers","Clientes Registrados"
"Remind Email Template","Remind Email Template"
"Remind Password","Remind Password"
"Remove","Quitar"
"Require admin user to change user password","Require admin user to change user password"
"Require Emails Confirmation","Correo de confirmación requerido"
"Reset a Password","Reset a Password"
"Retrieve address data","Recuperar datos de dirección"
"Retrieve address info","Recuperar dirección"
"Retrieve customer addresses","Recuperar dirección del cliente"
"Retrieve customer data","Recuperar los datos de los clientes"
"Retrieve customer groups","Retrieve customer groups"
"Retrieve customer info","Retrieve customer info"
"Retrieve customers","Recuperar clientes"
"Retrieve your confirmation link here","Recuperar su vinculo de confirmación"
"Retrieve your password here","Recupere su contraseña aquí"
"Sales Statistics","Estadísticas de venta"
"Save","Guardar"
"Save Address","Guardar dirección"
"Save and Continue Edit","Save and Continue Edit"
"Save Customer","Guardar cliente"
"Save Customer Group","Guardar grupo de cliente"
"Save Password","Guardar contraseña"
"Saved %d record(s)","Saved %d record(s)"
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field."
"Send Auto-Generated Password","Send Auto-Generated Password"
"Send confirmation link","Enviar correo de confirmación"
"Send From","Send From"
"Send Welcome Email","Send Welcome Email"
"Send Welcome Email after Confirmation","Enviar correo de bienvenida después de la confirmación"
"Sending","Enviando"
"Sent","Enviado"
"Session Start Time","Hora de inicio de la sesión"
"Set as Default Billing Address","Configurar como dirección de facturación por defecto"
"Set as Default Shipping Address","Configurar como dirección de envío por defecto"
"Share Customer Accounts","Compartir las cuentas de clientes"
"Shipped to First Name","Envidado a nombre"
"Shipped to Last Name","Enviado a apellido"
"Shipped to Name","Enviado a nombre de"
"Shopping Cart","Carrito de compras"
"Shopping Cart - %d item(s)","Carrito de compras - %d artículo(s)"
"Shopping Cart of %1$s - %2$d item(s)","Shopping Cart of %1$s - %2$d item(s)"
"Show Date of Birth","Show Date of Birth"
"Show Gender","Show Gender"
"Show Middle Name (initial)","Show Middle Name (initial)"
"Show Prefix","Show Prefix"
"Show Suffix","Show Suffix"
"Show Tax/VAT Number","Show Tax/VAT Number"
"Show VAT Number on Frontend","Show VAT Number on Frontend"
"Sign Up for Newsletter","Suscribirse al boletín de noticias"
"Skipping import row, required field ""%s"" is not defined.","Skipping import row, required field ""%s"" is not defined."
"Skipping import row, website ""%s"" field does not exist.","Skipping import row, website ""%s"" field does not exist."
"SKU","SKU"
"State/Province","Estado / Provincia"
"Status","Estado"
"Store","Tienda"
"Store View","Vista de tienda"
"Street Address","Calle"
"Street Address %s","Street Address %s"
"Subject","Asunto"
"Submit","Enviar"
"Subscribe to Newsletter","Subscribe to Newsletter"
"Subscribed to Newsletter?","Se suscribió al boletín de noticias?"
"Suffix Dropdown Options","Suffix Dropdown Options"
"Tag Name","Nombre de la etiqueta"
"Tax Calculation Based On","Tax Calculation Based On"
"Tax Class","Clase de Impuesto"
"Tax/VAT number","Número de impuestos"
"Telephone","Teléfono"
"Text","Texto"
"Text One Line","Texto de una línea"
"Thank you for registering with %s.","Thank you for registering with %s."
"The account information has been saved.","The account information has been saved."
"The address does not belong to this customer.","The address does not belong to this customer."
"The address has been deleted.","The address has been deleted."
"The address has been saved.","The address has been saved."
"The customer does not have default billing address.","The customer does not have default billing address."
"The customer email (%s) already exists, skipping the record, line: %s","The customer email (%s) already exists, skipping the record, line: %s"
"The customer group has been deleted.","The customer group has been deleted."
"The customer group has been saved.","The customer group has been saved."
"The customer ID and email did not match, skipping the record, line: %s","The customer ID and email did not match, skipping the record, line: %s"
"The customer is currently assigned to Customer Group %s.","The customer is currently assigned to Customer Group %s."
"The Date of Birth is required.","The Date of Birth is required."
"The first name cannot be empty.","The first name cannot be empty."
"The group ""%s"" cannot be deleted","The group ""%s"" cannot be deleted"
"The last name cannot be empty.","The last name cannot be empty."
"The minimum password length is %s","The minimum password length is %s"
"The password cannot be empty.","The password cannot be empty."
"The password must have at least 6 characters. Leading or trailing spaces will be ignored.","The password must have at least 6 characters. Leading or trailing spaces will be ignored."
"The suffix that goes after name (Jr., Sr., etc.)","Sufijo que va después del nombre  (Jr., Sr., etc.)"
"The TAX/VAT number is required.","The TAX/VAT number is required."
"The title that goes before name (Mr., Mrs., etc.)","Título antes del nombre (Mr., Mrs., etc.)"
"The VAT ID entered (%s) is not a valid VAT ID.","The VAT ID entered (%s) is not a valid VAT ID."
"The VAT ID entered (%s) is not a valid VAT ID. The customer would belong to Customer Group %s.","The VAT ID entered (%s) is not a valid VAT ID. The customer would belong to Customer Group %s."
"The VAT ID is valid. The current Customer Group will be used.","The VAT ID is valid. The current Customer Group will be used."
"There are no items in customer's shopping cart at the moment","No hay artículos en el carrito de la compra del cliente en este momento"
"There are no items in customer's wishlist at the moment","Por el momento no hay artículos en la lista de artículos de interés del cliente"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","Ya existe una cuenta con esta dirección de correo de electrónico. Si esta seguro que esta es su dirección de correo electrónico, haga <a href=""%s"">click aquí</a> para obtener su contraseña y acceder a su cuenta."
"There was an error validating the VAT ID.","There was an error validating the VAT ID."
"There was an error validating the VAT ID. The customer would belong to Customer Group %s.","There was an error validating the VAT ID. The customer would belong to Customer Group %s."
"This account is not confirmed.","Esta cuenta no está confirmada"
"This customer email already exists","This customer email already exists"
"This customer has no saved addresses.","Este cliente no guardó sus direcciones"
"This email does not require confirmation.","This email does not require confirmation."
"This email will be sent instead of default welcome email, after account confirmation.","This email will be sent instead of default welcome email, after account confirmation."
"This is My Default %s Address","This is My Default %s Address"
"To Cart","Al carrito"
"To show VAT number on frontend, set Show VAT Number on Frontend option to Yes.","To show VAT number on frontend, set Show VAT Number on Frontend option to Yes."
"Total","Total"
"Type","Tipo"
"Unknown","Desconocido"
"Unsubscribe from Newsletter","Unsubscribe from Newsletter"
"Update","Actualizar"
"Update customer address data","Actualizar dirección del cliente"
"Update customer data","Actualizar datos del cliente"
"Use as My Default %s Address","Use as My Default %s Address"
"Use as My Default Billing Address","Usar como mi dirección de facturación por defecto"
"Use as My Default Shipping Address","Usar como mi dirección de envíos por defecto"
"Validate on Each Transaction","Validate on Each Transaction"
"Validate VAT Number","Validate VAT Number"
"Validation Error Group","Validation Error Group"
"VAT Number","VAT Number"
"VAT Request Date","VAT Request Date"
"VAT Request Identifier","VAT Request Identifier"
"View","Ver"
"View Order","Ver Pedido"
"Visitor","Visitante"
"Visitors Only","Sólo visitantes"
"Website","Sitio web"
"Welcome Email","Correo de bienvenida"
"Wishlist","Lista de artículos de interés"
"Wishlist - %d item(s)","Lista de artículos de interés - %d artículo(s)"
"Would you like to change the Customer Group for this order?","Would you like to change the Customer Group for this order?"
"Wrong confirmation key.","Palabra clave de confirmación erronea"
"Wrong customer account specified.","Cuenta del cliente erronea"
"Wrong email.","Correo electrónico erroneo"
"Wrong transactional account email type","Wrong transactional account email type"
"Year","Año"
"You are currently not subscribed to any newsletter.","Actualmente no está subscrito a ningún boletín  de noticias."
"You are currently not subscribed to our newsletter.","You are currently not subscribed to our newsletter."
"You are currently subscribed to 'General Subscription'.","Actualmente está subscrito a la 'Suscripción General'."
"You are currently subscribed to our newsletter.","Actualmente está subscrito a nuestro boletín de noticias"
"You are now logged out","You are now logged out"
"You have logged out and will be redirected to our homepage in 5 seconds.","You have logged out and will be redirected to our homepage in 5 seconds."
"You have no additional address entries in your address book.","No tiene direcciones adicionales en su libreta de direcciones."
"You have no additional entries in your address book.","No tiene entradas adicionales en su libreta de direcciones."
"You have no default billing address in your address book.","No tiene una dirección de facturación por defecto en su libreta de direcciones."
"You have no default entries in your address book.","You have no default entries in your address book."
"You have no default shipping address in your address book.","No tiene una dirección de envío por defecto en su libreta de direcciones."
"You have not set a default billing address.","You have not set a default billing address."
"You have not set a default shipping address.","You have not set a default shipping address."
"You have placed no orders yet.","Aún no ha realizado ningún pedido."
"You have placed no products yet.","Aún no ha colocado ningún producto."
"You will be charged tax.","You will be charged tax."
"You will not be charged tax.","You will not be charged tax."
"Your account balance is: %s","El balance de su cuenta es: %s"
"Your Tax ID cannot be validated.","Your Tax ID cannot be validated."
"Your VAT ID was successfully validated.","Your VAT ID was successfully validated."
"YYYY","YYYY"
"ZIP","Código postal"
"ZIP/Post Code","Código postal"
"Zip/Postal Code","Código postal"
