"Setting preferred state to: %s","Ajustar el estado preferido a: %s"
"Skip Base URL Validation Before the Next Step","Skip Base URL Validation Before the Next Step"
"Skip Secure URL validation before next step","Omitir la valdacion de URL seguro antes del siguiente paso"
"Tables Prefix","Prefijo de las tablas"
"The database server version doesn't match system requirements (required: %s, actual: %s).","The database server version doesn't match system requirements (required: %s, actual: %s)."
"The table prefix should contain only letters (a-z), numbers (0-9) or underscores (_), the first character should be a letter.","The table prefix should contain only letters (a-z), numbers (0-9) or underscores (_), the first character should be a letter."
"The URL ""%s"" is invalid.","The URL ""%s"" is invalid."
"The URL ""%s"" is not accessible.","The URL ""%s"" is not accessible."
"There was a problem installing Magento packages. Please read the log, correct errors and try again.","There was a problem installing Magento packages. Please read the log, correct errors and try again."
"Time Zone","Zona horaria"
"Use Secure URLs (SSL)","Usar URLs seguras (SSL)"
"Use Web Server (Apache) Rewrites","Usar reescrituras del Servidor Web (Apache)"
"User Name","Nombre de usuario"
"User Password","Contraseña de usuario"
"Username","Nombre de usuario"
"Validation","Validation"
"Web access options","Opciones de acceso Web"
"Welcome","Welcome"
"Welcome to Magento's Installation Wizard","Bienvenido al asistente de instalación de Magento"
"You can specify server port, ex.: localhost:3307<br />If you are not using default UNIX socket, you can specify it here instead of host, ex.: /var/run/mysqld/mysqld.sock","You can specify server port, ex.: localhost:3307<br />If you are not using default UNIX socket, you can specify it here instead of host, ex.: /var/run/mysqld/mysqld.sock"
"You could enable this option to use web server rewrites functionality for improved search engines optimization.","Puede habilitar esta opción para usar las funcionalidades de las reescrituras web para mejorar la optimización de los motores de búsqueda."
"You're All Set","Ya está todo listo"
"You're All Set!","You're All Set!"
